dataset,method,run_id,task,accuracy_all,accuracy_seen,ace_all,ace_seen,brier_all,ece_all,ece_seen,sce_all,sce_seen
cifar100,ball,2924430_1,1,0.18810001,0.9405,0.01548164309201611,5.284254955994761e-06,1.247812685308395,0.527184700512886,0.009549435764551202,0.013961929962158205,0.00019325401306152383
cifar100,ball,2924430_1,2,0.27449998,0.91499996,0.013585679675161723,6.603789241150349e-06,1.0768889884450865,0.43083542995452884,0.012101935784021984,0.011960117187500003,0.00020107139587402316
cifar100,ball,2924430_1,3,0.35840002,0.896,0.011713097678655934,1.1030613747680148e-05,0.9645944359061094,0.3792392495632171,0.01131010931730271,0.010243139068603517,0.00020901185035705576
cifar100,ball,2924430_1,4,0.43839997,0.87679994,0.009808692174695693,5.224060933091988e-06,0.8343346522295926,0.30840566769838335,0.011722531795501704,0.008406420623779297,0.0002496084899902343
cifar100,ball,2924430_1,5,0.51269996,0.8545,0.007900131255606858,1.0661101539007115e-05,0.7132325973445428,0.2440066975831985,0.014424942504614551,0.0067249269714355474,0.00022930381774902305
cifar100,ball,2924430_1,6,0.58830005,0.84042865,0.005928803316157515,1.865168394448128e-05,0.6050778950605316,0.18908775832653046,0.01505915169204989,0.005071838836669921,0.00024298170907156852
cifar100,ball,2924430_1,7,0.66069996,0.825875,0.003936660660506343,1.623274103530142e-05,0.49403443767112787,0.12648519458770752,0.016486125595867627,0.0033627152709960937,0.00024279397964477548
cifar100,ball,2924430_1,8,0.73969996,0.82188886,0.0019804222250588777,2.6377837567544558e-05,0.37416253881699707,0.06390985168218616,0.018463289565510205,0.0016628825531005865,0.00028743533664279513
cifar100,ball,2924430_1,9,0.8030001,0.8030001,2.461939204846676e-05,2.461939204846676e-05,0.27276853571632764,0.011775967895984648,0.011775967895984648,0.00023812242126464836,0.00023812242126464836
cifar100,der,2931452_1,0,0.0985,0.985,0.017396834692649542,4.693036579700847e-06,1.4146254920048675,0.6143928887486457,0.004723429799079912,0.016002535827636718,0.00010920172214508073
cifar100,der,2931452_1,1,0.1926,0.963,0.015383717393899803,1.4999057044042067e-05,1.2546112006418964,0.539165623062849,0.009683701053261742,0.013734122894287108,0.00022256293296813953
cifar100,der,2931452_1,2,0.28469998,0.94899994,0.013202509667055218,2.4783334118547472e-05,1.067386020270371,0.43363912882804867,0.013136861970027242,0.011314939880371095,0.0002115261268615718
cifar100,der,2931452_1,3,0.37350002,0.93375003,0.01128371975065861,3.946901118237253e-05,0.9565614066389851,0.3877047521829605,0.0086333919130266,0.009641730484008789,0.00016388810634613074
cifar100,der,2931452_1,4,0.4573,0.9146001,0.009263484743753915,3.59983802014032e-05,0.81472545767068,0.31188744058609014,0.01739361276030536,0.007695952148437501,0.00026852806854248
cifar100,der,2931452_1,5,0.539,0.8983333,0.0074052990507893265,3.9237711409804896e-05,0.689006930310248,0.2507341054044664,0.022269251431028057,0.0060769270782470705,0.00034158085505167656
cifar100,der,2931452_1,6,0.617,0.88142854,0.005557743804437109,8.382951763990644e-05,0.5743000237236904,0.19299934349060055,0.026546693716730407,0.004565030593872071,0.00040161703927176363
cifar100,der,2931452_1,7,0.691,0.86375,0.0036576751668602235,0.00010960781640082098,0.4675891523517458,0.13839379167556765,0.02185032141208646,0.003093063842773438,0.000364696636199951
cifar100,der,2931452_1,8,0.7724,0.85822225,0.0017007914866553628,0.00017714183097912147,0.33884361019482306,0.06541995234489438,0.024741324583689325,0.001368929580688476,0.0004440783860948347
cifar100,der,2931452_1,9,0.8291,0.8291,0.000229229650564492,0.000229229650564492,0.25180944850886067,0.030602311068773314,0.030602311068773314,0.0005791871337890628,0.0005791871337890628
cifar100,der,2931529_3,0,0.0981,0.981,0.017338309235585853,4.305693340574419e-06,1.4192270201638097,0.6172016752302647,0.005621700525283816,0.01599728628540039,0.00012140767037868502
cifar100,der,2931529_3,1,0.19240001,0.962,0.015420127600422131,1.3948636881032366e-05,1.262616423357163,0.5441894969463348,0.008562041461467702,0.013747292419433593,0.00022009912252426105
cifar100,der,2931529_3,2,0.2839,0.94633335,0.013188474040768111,1.881902746701031e-05,1.0666600677024438,0.43209989979267116,0.01258902878562614,0.011193006042480469,0.00020441878636678104
cifar100,der,2931529_3,3,0.3718,0.9295,0.011368770930754486,4.039488783382687e-05,0.9543111122367469,0.3840798686504363,0.011127905189990975,0.009609579254150388,0.00024810352325439436
cifar100,der,2931529_3,4,0.45620003,0.91239995,0.00938851627115812,2.2431249310496797e-05,0.8196858410238401,0.31896969013214116,0.01713559558987613,0.007809686614990234,0.00028993074798583943
cifar100,der,2931529_3,5,0.5348,0.8913333,0.007413742858597078,6.741045131658508e-05,0.686747864311493,0.25061972866058346,0.019437172075112627,0.006089910598754882,0.00041245482762654583
cifar100,der,2931529_3,6,0.61469996,0.8781429,0.0055435243770498785,8.471929409008903e-05,0.5710277242102407,0.1905309865474701,0.020801820516586272,0.004532833023071289,0.00040902466910225984
cifar100,der,2931529_3,7,0.6887,0.860875,0.0036184160919720304,0.0001358274877391527,0.4680604781789265,0.13867972011566165,0.0250971357524395,0.0031043877410888683,0.00041001226425170897
cifar100,der,2931529_3,8,0.77300006,0.8588889,0.0016965316995875906,0.00020730693562370122,0.3377987362729478,0.06740515956878665,0.022513234217961618,0.001366323455810547,0.00045751719156901033
cifar100,der,2931529_3,9,0.82799995,0.82799995,0.00024712673196196496,0.00024712673196196496,0.2522928899229465,0.03372658805847166,0.03372658805847166,0.0005895742645263671,0.0005895742645263671
cifar100,der,2931528_2,0,0.0987,0.987,0.017414890683649112,5.502686474645891e-06,1.411445390789841,0.6096557056445628,0.01120192217826843,0.016058212097167967,0.00018344028592109677
cifar100,der,2931528_2,1,0.1937,0.9685,0.01540886814631149,1.2940001586393729e-05,1.2534851426292868,0.5369201261878014,0.009303297847509318,0.013738688873291015,0.0001738477945327752
cifar100,der,2931528_2,2,0.2862,0.954,0.013125887307856233,2.3352316616413872e-05,1.062721469676305,0.4283884260177612,0.01778328006714581,0.01116359124755859,0.0002421124108632404
cifar100,der,2931528_2,3,0.37309998,0.93275,0.01128719687650213,2.8513667561930247e-05,0.9560492176091331,0.3877316346645355,0.00577409499883648,0.009627768890380858,0.00022735121250152548
cifar100,der,2931528_2,4,0.45549998,0.91099995,0.009369966319806874,1.9516431842931414e-05,0.8219263784081284,0.32047361136674885,0.014159279495477678,0.007836031692504884,0.00031614007568359374
cifar100,der,2931528_2,5,0.5368,0.8946667,0.007400779054390267,6.54860055710505e-05,0.6871511519088009,0.24758055305480958,0.020820395251115176,0.006072785217285156,0.0003725173568725587
cifar100,der,2931528_2,6,0.6175,0.88214284,0.005537816550605931,0.00011423401504355918,0.5741634709617228,0.19061431660950184,0.022660661085375754,0.004522502883911133,0.0004090360042027069
cifar100,der,2931528_2,7,0.68439996,0.8555,0.0036967038557352496,9.688535156892744e-05,0.4707747701741763,0.1380747459948063,0.02322097346559167,0.0030922795715332034,0.00038847235679626463
cifar100,der,2931528_2,8,0.7743,0.86033326,0.001692879307633266,0.00018700023798168454,0.3314970792472142,0.059001029109954875,0.01882301346460978,0.0012282657012939457,0.0004736024814181856
cifar100,der,2931528_2,9,0.8235,0.8235,0.00022519856061786444,0.00022519856061786444,0.2552193683440358,0.03182536671161654,0.03182536671161654,0.000601114685058594,0.000601114685058594
cifar100,der,2917147_4,0,0.098400004,0.984,0.01749374050936662,4.028002728445238e-06,1.4207831380117995,0.6182775717139244,0.006956102818250674,0.01615516369628906,0.00013870140284299868
cifar100,der,2917147_4,1,0.1934,0.967,0.015366596500124782,1.4230774770112105e-05,1.250928958081057,0.5344348110437394,0.007094409003853775,0.013615197265625,0.0001341471815109251
cifar100,der,2917147_4,2,0.2855,0.95166665,0.013181198037015741,1.5953929425643525e-05,1.0685830839215738,0.434674296760559,0.014275822758674634,0.011191025115966795,0.00020480317433675143
cifar100,der,2917147_4,3,0.3754,0.93850005,0.011291851105311886,2.505468325485731e-05,0.9569373881966481,0.38878059077262883,0.012359684349969025,0.009595909576416015,0.00025000487327575673
cifar100,der,2917147_4,4,0.45819998,0.9164001,0.009338196469353513,3.7102395041845954e-05,0.8154965692593186,0.3151996338784695,0.019943547385931043,0.0077088758087158205,0.0003186531944274905
cifar100,der,2917147_4,5,0.5346,0.891,0.007363570172228849,7.014832260125939e-05,0.6882770484601127,0.2510482936859131,0.025201548412442213,0.006031947219848635,0.0004270295461018882
cifar100,der,2917147_4,6,0.6147,0.87814283,0.00551000981429685,9.958729650625731e-05,0.5728964671506486,0.1894900344848633,0.0206929525647845,0.004465011886596679,0.0003992900739397325
cifar100,der,2917147_4,7,0.6854,0.85675,0.0037087698060330014,7.457201342913269e-05,0.47229436654420154,0.13896129093170168,0.029605508357286446,0.003105620834350586,0.00043653801918029774
cifar100,der,2917147_4,8,0.7749,0.861,0.0017162224822677673,0.00019629594791370185,0.3321836294060224,0.06179458079338071,0.02078882779015432,0.0012888190155029297,0.0004868448299831812
cifar100,der,2917147_4,9,0.82149994,0.82149994,0.00021565146698243837,0.00021565146698243837,0.25904149830713025,0.028199357424303878,0.028199357424303878,0.0005910954589843748,0.0005910954589843748
cifar100,der,2931320_0,0,0.098400004,0.984,0.01744922797991242,4.11821976274928e-06,1.4128602562555803,0.6106647747844458,0.007871868371963516,0.016109623138427738,0.00016262214064598102
cifar100,der,2931320_0,1,0.193,0.96500003,0.01548071576503059,1.3608367445630742e-05,1.266911647635659,0.548331928873062,0.008934072911739407,0.013844565093994142,0.00012952483654022276
cifar100,der,2931320_0,2,0.28460002,0.94866675,0.013156820834837856,2.1455296823210715e-05,1.0636987378999432,0.4306831057786942,0.01383304580052689,0.011255795623779298,0.00021248709678649852
cifar100,der,2931320_0,3,0.3728,0.932,0.011277857146514116,4.932677054792233e-05,0.9568819482466353,0.3880962901182473,0.0056802721917629615,0.009616562866210938,0.00023693821430206336
cifar100,der,2931320_0,4,0.45549998,0.9110001,0.009273862195140682,6.25308041723915e-05,0.81580364210611,0.31507015986442566,0.0161590060412884,0.007741223083496092,0.00033847974395751976
cifar100,der,2931320_0,5,0.5317,0.88616663,0.007382947524376213,6.070073932137651e-05,0.6953116411897736,0.2550395827293396,0.02310366649429003,0.006143906784057618,0.0004036532211303711
cifar100,der,2931320_0,6,0.61380005,0.87685716,0.005569555606951937,7.199936112655092e-05,0.5754775106358674,0.1932903516292572,0.01961233818531031,0.004555458953857422,0.00036578346252441347
cifar100,der,2931320_0,7,0.68679994,0.85849994,0.0036577875276822603,0.00011456559195183232,0.47285555587078854,0.13930249056816102,0.030470612555742262,0.003093119567871094,0.0004512950134277343
cifar100,der,2931320_0,8,0.7725,0.85833335,0.0016627809161245826,0.00019094388426591955,0.33401977181430553,0.06412240805625916,0.01773851497968039,0.0013073307037353515,0.00047944400363498276
cifar100,der,2931320_0,9,0.82790005,0.82790005,0.00016404437972139679,0.00016404437972139679,0.2533695645535911,0.03379904143661261,0.03379904143661261,0.0006012538452148437,0.0006012538452148437
cifar100,gdumb,2930567_3,0,0.0977,0.977,0.01731853249457479,1.0319213908222851e-05,1.391159107767289,0.5916148708224296,0.008436713665723867,0.015800965576171874,0.0002304784631729133
cifar100,gdumb,2930567_3,1,0.1899,0.94949996,0.015368244030788542,1.2199299326165587e-05,1.2268088627089866,0.5089145645618438,0.014077444918453651,0.013581759887695312,0.0003267156696319575
cifar100,gdumb,2930567_3,2,0.2758,0.9193333,0.013390879927722737,3.6054141217221426e-05,1.0509076330582272,0.4034319533348083,0.016935401916503893,0.011254873596191404,0.0003185467783610025
cifar100,gdumb,2930567_3,3,0.3567,0.89175,0.011462173854675146,6.212617138400767e-05,0.9366259870754923,0.3507707478523254,0.018414982914924563,0.009532585845947267,0.0004156957817077631
cifar100,gdumb,2930567_3,4,0.4375,0.875,0.009567307602044195,9.211104228440688e-05,0.8188931316817837,0.2887476826667785,0.018572389993071554,0.0078054589538574205,0.0004417887268066407
cifar100,gdumb,2930567_3,5,0.5066,0.84433335,0.007649119457865132,0.00013468425516815227,0.7096633146720104,0.22643440716266633,0.014395747770865774,0.006183893585205078,0.00038695176442464215
cifar100,gdumb,2930567_3,6,0.587,0.83857137,0.005728314073257148,0.00014869804181025568,0.6007197374104838,0.1670788829088211,0.01793705937692098,0.004557413299560547,0.00043451952253069213
cifar100,gdumb,2930567_3,7,0.6476,0.8095,0.0037845147010385997,0.0002112177147925827,0.5012885869967164,0.0994044884443283,0.019884349666535846,0.0027981275024414067,0.000527857608795166
cifar100,gdumb,2930567_3,8,0.72520006,0.8057778,0.001802305117975921,0.0002649850009795691,0.3920976199810465,0.035573434948921186,0.026160334269205738,0.0010829416503906248,0.0006189149983723962
cifar100,gdumb,2930567_3,9,0.7852,0.7852,0.0002900385474525393,0.0002900385474525393,0.3010566927241275,0.01994487371444701,0.01994487371444701,0.00047516851806640595,0.00047516851806640595
cifar100,gdumb,2929914_2,0,0.098900005,0.989,0.017447522291924804,1.1067443562787819e-05,1.412270555164769,0.6121858766853809,0.017379839837551165,0.0160257783203125,0.0003225654482841497
cifar100,gdumb,2929914_2,1,0.1888,0.944,0.015366666947172956,3.4963426448519845e-05,1.2414276464947838,0.5211042370319368,0.014540779896080462,0.013696760223388671,0.00035249934196472134
cifar100,gdumb,2929914_2,2,0.2748,0.91599995,0.013219173031440006,3.345093895137886e-05,1.039745640940854,0.3958481228351593,0.017852098047733356,0.011174928497314454,0.00037924521764119516
cifar100,gdumb,2929914_2,3,0.36069998,0.90174997,0.011399481322750451,7.953521209186777e-05,0.923726716768857,0.3411095719337463,0.021486750513315174,0.009484098266601562,0.00042077432632446263
cifar100,gdumb,2929914_2,4,0.43769997,0.87539995,0.009501535551819951,9.856496399361585e-05,0.818118300676276,0.2869926597841084,0.01929848808348179,0.007819993743896487,0.00044093089294433606
cifar100,gdumb,2929914_2,5,0.51170003,0.85283345,0.00753821500978619,0.0001388839863830557,0.6960610780964435,0.2134323127031326,0.01811545901497205,0.005968590576171874,0.00046057431538899725
cifar100,gdumb,2929914_2,6,0.58529997,0.83614284,0.00558127913813293,0.00020654317749132028,0.5915616206489885,0.15423215999603274,0.01897101562363764,0.004358037475585937,0.0004268587166922437
cifar100,gdumb,2929914_2,7,0.6503,0.81287503,0.0037308277767132973,0.00019989966400433293,0.4989881426558864,0.1048280296087265,0.015783917576074613,0.002857366607666016,0.00038782352447509777
cifar100,gdumb,2929914_2,8,0.73029995,0.8114444,0.0017818582550734284,0.000263294318053457,0.38242278089074194,0.03456402301788332,0.024251415014266996,0.001193430084228516,0.0005195114305284292
cifar100,gdumb,2929914_2,9,0.79389995,0.79389995,0.00024668910818547,0.00024668910818547,0.2896220889414344,0.020321891007944962,0.020321891007944962,0.0004722234649658206,0.0004722234649658206
cifar100,gdumb,2917146_4,0,0.0986,0.986,0.01743463457136229,9.55850026162695e-06,1.4028697429906918,0.6046153582632542,0.011487689316272762,0.016026105255126953,0.0002431623041629793
cifar100,gdumb,2917146_4,1,0.18759999,0.93799996,0.015388656299825759,1.8148491821775752e-05,1.222235730003271,0.5046300424814224,0.01511680422723296,0.013571057525634768,0.0002858597517013552
cifar100,gdumb,2917146_4,2,0.27529997,0.9176666,0.013374431082420053,5.35416532719203e-05,1.0442194213262816,0.3993875092744828,0.016251747747262287,0.01118242785644531,0.000357074419657389
cifar100,gdumb,2917146_4,3,0.35680002,0.8920001,0.011420215671489015,7.528528723982143e-05,0.9355242452402864,0.3474676891326905,0.015811071723699627,0.009462289550781247,0.0003696136188507085
cifar100,gdumb,2917146_4,4,0.43660003,0.87320006,0.00947220537176542,0.00014503942770604085,0.8095827981425296,0.2760079995155334,0.01901688500046731,0.007609541137695311,0.0004373195190429689
cifar100,gdumb,2917146_4,5,0.5093,0.8488333,0.007532967694809661,0.00018864982383325762,0.6927523652957582,0.20949192581176762,0.019066671386361127,0.005923452087402344,0.00047276014963785817
cifar100,gdumb,2917146_4,6,0.5812,0.83028567,0.0055919669499471785,0.00020171048518270236,0.5955714257846572,0.15909641561508175,0.017442784803254285,0.004411267395019531,0.0004639776175362725
cifar100,gdumb,2917146_4,7,0.6428,0.80349994,0.0036827471883930265,0.0002506797214993263,0.5100729734765884,0.10637035293579102,0.014511697322130217,0.0028512854003906246,0.0004636322212219239
cifar100,gdumb,2917146_4,8,0.7178,0.79755557,0.00178128058507666,0.0002858128232012191,0.4029342399813613,0.04133832950592042,0.019640292485555016,0.0011555776367187505,0.0005180769856770835
cifar100,gdumb,2917146_4,9,0.77599996,0.77599996,0.00032219977166876124,0.00032219977166876124,0.31119542823549246,0.016992948937416104,0.016992948937416104,0.0004363638000488284,0.0004363638000488284
cifar100,gdumb,2929189_1,0,0.0976,0.976,0.017375744311641902,1.031709009170251e-05,1.411917765200229,0.6115025481402874,0.016729646503925357,0.01598465478515625,0.0002699762439727786
