dataset,method,run_id,n_tasks,accuracy_all_avg,accuracy_final,accuracy_seen_avg,ace_all_avg,ace_final,ace_seen_avg,backward_transfer,brier_all_avg,brier_final,ece_final,ece_seen_avg,ece_all_avg,forward_transfer,sce_all_avg,sce_final,sce_seen_avg,asce_final
domainnet,sprompts_coda,3,5,0.46002835035324097,0.732567310333252,0.7879816293716431,0.0018248160982723867,8.004005611368596e-05,7.069707404442431e-05,-0.062460798770189285,0.7150538674168406,0.36250440312009496,0.0440984284907896,0.03148752461181017,0.19549340449894778,0.0,0.0014661662563967867,0.00025961568309423,0.00017776588443051562,0.00025961569562617704
domainnet,sprompts_coda,2,5,0.45971566438674927,0.7323514223098755,0.7871754169464111,0.0018486755783454708,9.329060527021722e-05,7.496582323370516e-05,-0.06075360253453255,0.719244778095203,0.36370316812037035,0.049279365333282796,0.03148213912516775,0.1998687276299545,0.0,0.0014936301737331285,0.00028498983476629844,0.00017859946814386996,0.00028498997679503156
imagenetr,sprompts_dual,1,10,0.36394786834716797,0.6472010612487793,0.6878840923309326,0.003993169226164532,0.0005577264445705316,0.0003248475512673423,-0.03274032473564148,0.8293944680923886,0.46405062503539934,0.06993378663063048,0.07299317929559065,0.2442109230075032,0.0,0.003416218585968018,0.0009011998875935869,0.0008154479604435252,0.0009012000401814776
imagenetr,sprompts_dual,3,10,0.36608240008354187,0.6492170095443726,0.6919376254081726,0.003829822595493319,0.0005331097180781523,0.00033376419395850893,-0.04276017099618912,0.8165495049612359,0.4556688143703486,0.06974068093299866,0.06997529273471444,0.23462606624489032,0.0,0.003258708137512207,0.0009186326599121093,0.0007895176872652485,0.000918632837931315
imagenetr,sprompts_dual,2,10,0.366077721118927,0.646264910697937,0.69316565990448,0.0037907837018924606,0.0005356932690949785,0.00035059240933669274,-0.04448556527495384,0.8175744556727877,0.4585547728214933,0.07525246096402406,0.07395771975080376,0.235146067135036,0.0,0.003229044179280599,0.0009201832453409831,0.0008112388929487759,0.0009201833470662435
imagenetr,sprompts_dual,0,10,0.3705723285675049,0.6521741151809692,0.6992298364639282,0.003813592658394338,0.0005482642773403977,0.0003393387942400917,-0.03405708819627762,0.8147698135113398,0.45613457865771595,0.06376880192756651,0.06507955625562213,0.23093611366233477,0.0,0.0032278316663106286,0.0008820764668782551,0.0007625063346208287,0.0008820763905843099
imagenetr,sprompts_dual,4,10,0.3687219023704529,0.6521413922309875,0.6983845829963684,0.003882409656647365,0.0005365590170465894,0.0003260522282451686,-0.03486867621541023,0.8142862574067979,0.45281646197189035,0.06612639109293618,0.06846687005214608,0.23474193991255018,0.0,0.003271633847554525,0.0008415918095906577,0.0007471483507969754,0.0008415918223063152
imagenetr,sprompts_coda,3,10,0.4073813557624817,0.7133486270904541,0.7650411128997803,0.0036156389679168335,0.0003200803055870225,0.00017956418769551067,-0.04130963236093521,0.7525293943070626,0.3740204034983988,0.042921497027079224,0.03984054314602214,0.2034551135075589,0.0,0.002872587227503459,0.0005127641359965005,0.0004271379600429841,0.000512764352162679
imagenetr,sprompts_coda,4,10,0.40941065549850464,0.7181002497673035,0.7668741345405579,0.0037455920804545587,0.00034148798723745164,0.0001931059327886173,-0.034686505794525146,0.7592945654519929,0.3761188912791045,0.03971369767189026,0.04117154481421619,0.2087309825760623,0.0,0.0029794846121470138,0.0005494156964619954,0.0004689527108498761,0.0005494158999125163
imagenetr,sprompts_coda,0,10,0.40827909111976624,0.7125270962715149,0.7668567299842834,0.0035996111991300726,0.0003132218424080574,0.00019440731427835267,-0.04267740622162819,0.7561382877406886,0.38099943386630186,0.04574697661399837,0.04219132880789867,0.20651819095673657,0.0,0.002898137854258219,0.0006060138066609701,0.00047584381808230393,0.0006060137685139974
imagenetr,sprompts_coda,2,10,0.41022223234176636,0.7126221656799316,0.7698267102241516,0.003645741718838824,0.0003534273168246601,0.00019662262835140452,-0.04043000191450119,0.7560333079257507,0.38042931313229067,0.04847982497885824,0.04063045279616259,0.2065783759181698,0.0,0.0029376152229309083,0.000634530970255534,0.00048186441921157684,0.0006345309384663901
imagenetr,sprompts_coda,1,10,0.4055560231208801,0.7077555656433105,0.7628112435340881,0.003727112368919933,0.00029777132100961673,0.00017671144288945463,-0.041444674134254456,0.7646856758272291,0.3836182850935437,0.0499515056212743,0.04483576274541164,0.21332379883223523,0.0,0.002999825453440348,0.0005994661458333333,0.0004829688110112477,0.0005994664128621419
imagenetr,InfLoRA,10,10,0.41889065504074097,0.7288038730621338,0.7918399572372437,0.0033691865293723434,0.00016852851144872472,9.54546718131709e-05,-0.07051705569028854,0.7206053871815714,0.3519673656733285,0.026348357041676863,0.03182098147757702,0.17826486800760033,0.0,0.0024504007409413657,0.00026257772445678715,0.00029904852047324057,0.00026257787068684885
imagenetr,InfLoRA,10,10,0.42775091528892517,0.7397170066833496,0.8078680038452148,0.003400617289917757,0.00016955534719765095,8.653219495458888e-05,-0.05901326984167099,0.7156307283381983,0.34166554056416454,0.023544963645438323,0.024034375989640075,0.17930310276007902,0.0,0.002484120551427205,0.00027308052062988256,0.0002458234990590793,0.00027308067957560204
imagenetr,InfLoRA,10,10,0.42329588532447815,0.7394923567771912,0.7994436621665955,0.003394764762342093,0.00015624028121101862,8.818880286345695e-05,-0.07106883078813553,0.719057725838492,0.3432569138682894,0.02517291661848622,0.027625583929639003,0.17940915560051798,0.0,0.0024821990610758467,0.00026776520411173494,0.00027442402266651884,0.0002677653884887696
imagenetr,InfLoRA,10,10,0.42261433601379395,0.732715904712677,0.7985661029815674,0.0034037194024323257,0.00017299031370494037,8.97141847999382e-05,-0.061237484216690063,0.7220264015894451,0.34999681589962756,0.026467320680618314,0.026532314503309527,0.18135730579644443,0.0,0.002495216414133708,0.0002753827158610027,0.00023304346951160386,0.00027538274129231785
imagenetr,InfLoRA,10,10,0.42452311515808105,0.7404519319534302,0.7996927499771118,0.0034563787508812395,0.00015335425065238578,9.011219283991143e-05,-0.06379476189613342,0.7233817899440769,0.3432501025728778,0.02166282092034819,0.027196350860913175,0.1840722238108516,0.0,0.00253561285718282,0.00024220349629720057,0.0002710580844058974,0.00024220375061035154
imagenetr,sprompts_l2p,2,10,0.35790160298347473,0.6253259778022766,0.6811366081237793,0.0038912456622600365,0.0007407762339092145,0.00043144772160992405,-0.05565430223941803,0.8367936815660624,0.4919813883755081,0.08538682222863037,0.08334877655987391,0.2458629389330124,0.0,0.003402150035858154,0.0011321546173095704,0.0009678728966254393,0.0011321547698974611
imagenetr,sprompts_l2p,1,10,0.3556833267211914,0.6196534037590027,0.6793203353881836,0.004012834434957881,0.000701172264078826,0.00041704745982148957,-0.05792434886097908,0.8454683628510986,0.4983121056282393,0.07694355118088422,0.08267277834180733,0.2543045801316077,0.0,0.0035069030202229826,0.0010210027694702148,0.0009616996918921233,0.0010210028711954754
imagenetr,sprompts_l2p,3,10,0.3605843484401703,0.6256417036056519,0.6890684366226196,0.003891958882753304,0.0007053355119196932,0.00042576194709442684,-0.06722141802310944,0.832360403113573,0.48901565797758545,0.08195609399676324,0.07949633605957225,0.2447879339579493,0.0,0.003364676930745442,0.0010540793355305988,0.0009056178507583555,0.0010540791066487635
imagenetr,sprompts_l2p,0,10,0.3590983748435974,0.6237879991531372,0.6840689778327942,0.0038861487336852513,0.0007522823124942652,0.00044893608121197685,-0.060945045202970505,0.8323443732672169,0.4912974041502486,0.07965628576154507,0.077500144674295,0.2433207861933857,0.0,0.0033648311513264978,0.0010286458460489905,0.0008939372551909832,0.0010286456807454426
imagenetr,sprompts_l2p,4,10,0.3547046184539795,0.6213688850402832,0.6754056215286255,0.004070738840472007,0.0007800233835627715,0.00042233894820443236,-0.050291772931814194,0.8435479656483112,0.4956583919470502,0.09164992950856683,0.08493163502255294,0.2532939482860267,0.0,0.0035200391286214195,0.0011325087356567382,0.0009634387878426083,0.0011325087483723957
