dataset,method,run_id,bin,bin_probability,bin_frequency,bin_weight
imagenetr,lora,2935398_1,5,0.3665540235423814,0.21479713603818615,0.06983333333333333
imagenetr,lora,2935398_1,6,0.4323728575599992,0.2531017369727047,0.06716666666666667
imagenetr,lora,2935398_1,7,0.5001638099630042,0.26455026455026454,0.063
imagenetr,lora,2935398_1,8,0.5666043962751116,0.32857142857142857,0.058333333333333334
imagenetr,lora,2935398_1,9,0.6345715974506579,0.3649122807017544,0.0475
imagenetr,lora,2935398_1,10,0.6993214495770343,0.5097402597402597,0.051333333333333335
imagenetr,lora,2935398_1,11,0.7655099191973286,0.49032258064516127,0.051666666666666666
imagenetr,lora,2935398_1,12,0.8344378662109375,0.5657142857142857,0.058333333333333334
imagenetr,lora,2935398_1,13,0.9039701915922619,0.6928571428571428,0.07
imagenetr,lora,2935398_1,14,0.9832436128206661,0.8846398980242193,0.2615
imagenetr,lora,2917185_4,0,0.0,0.0,0.0
imagenetr,lora,2917185_4,1,0.11450126559235328,0.10465116279069768,0.014333333333333333
imagenetr,lora,2917185_4,2,0.1717713188095346,0.09634551495016612,0.050166666666666665
imagenetr,lora,2917185_4,3,0.2329096243931697,0.12980769230769232,0.06933333333333333
imagenetr,lora,2917185_4,4,0.30010449505055636,0.17057569296375266,0.07816666666666666
imagenetr,lora,2917185_4,5,0.36675106616730385,0.19148936170212766,0.07833333333333334
imagenetr,lora,2917185_4,6,0.4339210247171336,0.26666666666666666,0.0725
imagenetr,lora,2917185_4,7,0.4982035493967867,0.2972972972972973,0.06783333333333333
imagenetr,lora,2917185_4,8,0.5680789017095799,0.36890243902439024,0.05466666666666667
imagenetr,lora,2917185_4,9,0.6326102840090261,0.3656957928802589,0.0515
imagenetr,lora,2917185_4,10,0.702285817127354,0.4370860927152318,0.050333333333333334
imagenetr,lora,2917185_4,11,0.7675875994115094,0.5,0.051
imagenetr,lora,2917185_4,12,0.8348988298410044,0.610223642172524,0.05216666666666667
imagenetr,lora,2917185_4,13,0.9016573267075622,0.6286407766990292,0.06866666666666667
imagenetr,lora,2917185_4,14,0.982289336693897,0.8907330567081605,0.241
imagenetr,joint,2959874_3,0,0.0,0.0,0.0
imagenetr,joint,2959874_3,1,0.11717326641082763,0.3333333333333333,0.0025
imagenetr,joint,2959874_3,2,0.16712454037788588,0.1282051282051282,0.013
imagenetr,joint,2959874_3,3,0.23284092422359245,0.14049586776859505,0.020166666666666666
imagenetr,joint,2959874_3,4,0.3001770071081213,0.24324324324324326,0.024666666666666667
imagenetr,joint,2959874_3,5,0.3659453141061883,0.3082706766917293,0.022166666666666668
imagenetr,joint,2959874_3,6,0.43577003479003906,0.4125,0.02666666666666667
imagenetr,joint,2959874_3,7,0.5014333877971465,0.5187165775401069,0.031166666666666665
imagenetr,joint,2959874_3,8,0.5684666353113511,0.5176470588235295,0.028333333333333332
imagenetr,joint,2959874_3,9,0.6324939408115835,0.659217877094972,0.029833333333333333
imagenetr,joint,2959874_3,10,0.6993223200190253,0.6580310880829016,0.03216666666666667
imagenetr,joint,2959874_3,11,0.7681807148663294,0.7341040462427746,0.028833333333333332
imagenetr,joint,2959874_3,12,0.8343325426978786,0.8175182481751825,0.04566666666666667
imagenetr,joint,2959874_3,13,0.9040564508013759,0.8946135831381733,0.07116666666666667
imagenetr,joint,2959874_3,14,0.9903784323222875,0.98690539818279,0.6236666666666667
imagenetr,joint,2917190_4,0,0.0,0.0,0.0
imagenetr,joint,2917190_4,1,0.11678330103556316,0.1111111111111111,0.003
imagenetr,joint,2917190_4,2,0.16979303667622228,0.16129032258064516,0.010333333333333333
imagenetr,joint,2917190_4,3,0.23470679130263,0.1984732824427481,0.021833333333333333
imagenetr,joint,2917190_4,4,0.3010716847011021,0.2,0.023333333333333334
imagenetr,joint,2917190_4,5,0.36441149431116443,0.3602941176470588,0.02266666666666667
imagenetr,joint,2917190_4,6,0.4310570258598823,0.38311688311688313,0.025666666666666667
imagenetr,joint,2917190_4,7,0.5016925360566826,0.4838709677419355,0.031
imagenetr,joint,2917190_4,8,0.5622734688423775,0.5459459459459459,0.030833333333333334
imagenetr,joint,2917190_4,9,0.6343047732398623,0.6011904761904762,0.028
imagenetr,joint,2917190_4,10,0.7015047221603788,0.694300518134715,0.03216666666666667
imagenetr,joint,2917190_4,11,0.7680739569909794,0.7371134020618557,0.03233333333333333
imagenetr,joint,2917190_4,12,0.8350104554859614,0.8007662835249042,0.0435
imagenetr,joint,2917190_4,13,0.904732437133789,0.89,0.06666666666666667
imagenetr,joint,2917190_4,14,0.9896485540040099,0.9856839872746553,0.6286666666666667
imagenetr,joint,2959156_2,0,0.05924957990646362,0.0,0.0003333333333333333
imagenetr,joint,2959156_2,1,0.11523946848782626,0.0,0.0036666666666666666
imagenetr,joint,2959156_2,2,0.17057874605253145,0.15584415584415584,0.012833333333333334
imagenetr,joint,2959156_2,3,0.23428546257738797,0.27358490566037735,0.017666666666666667
imagenetr,joint,2959156_2,4,0.3018201192220052,0.2826086956521739,0.023
imagenetr,joint,2959156_2,5,0.36960227966308595,0.3466666666666667,0.025
imagenetr,joint,2959156_2,6,0.4325745015204707,0.41139240506329117,0.026333333333333334
imagenetr,joint,2959156_2,7,0.5006588883136385,0.4271356783919598,0.033166666666666664
imagenetr,joint,2959156_2,8,0.5662560328251898,0.4971751412429379,0.0295
imagenetr,joint,2959156_2,9,0.6336695353190104,0.5875706214689266,0.0295
imagenetr,joint,2959156_2,10,0.7000556048224954,0.6882352941176471,0.028333333333333332
imagenetr,joint,2959156_2,11,0.7692278871441832,0.8118811881188119,0.033666666666666664
imagenetr,joint,2959156_2,12,0.8339122884413775,0.8272058823529411,0.04533333333333334
imagenetr,joint,2959156_2,13,0.903177508871064,0.8956743002544529,0.0655
imagenetr,joint,2959156_2,14,0.9901392400851743,0.9848283204684589,0.6261666666666666
imagenetr,joint,2958739_1,0,0.0,0.0,0.0
imagenetr,joint,2958739_1,1,0.11092483479043712,0.08695652173913043,0.003833333333333333
imagenetr,joint,2958739_1,2,0.17051921313322044,0.12658227848101267,0.013166666666666667
imagenetr,joint,2958739_1,3,0.23454046249389648,0.16964285714285715,0.018666666666666668
imagenetr,joint,2958739_1,4,0.3032954169101402,0.2459016393442623,0.02033333333333333
imagenetr,joint,2958739_1,5,0.36782462875564376,0.2857142857142857,0.025666666666666667
imagenetr,joint,2958739_1,6,0.4336219310760498,0.34375,0.02666666666666667
imagenetr,joint,2958739_1,7,0.4998243495396205,0.5257142857142857,0.029166666666666667
imagenetr,joint,2958739_1,8,0.5645226614815848,0.5314285714285715,0.029166666666666667
imagenetr,joint,2958739_1,9,0.6343740514806799,0.6594594594594595,0.030833333333333334
imagenetr,joint,2958739_1,10,0.7015257777430076,0.7071823204419889,0.030166666666666668
imagenetr,joint,2958739_1,11,0.7679607448865421,0.7236180904522613,0.033166666666666664
imagenetr,joint,2958739_1,12,0.8359420839160558,0.757201646090535,0.0405
imagenetr,joint,2958739_1,13,0.903866020916718,0.896551724137931,0.06766666666666667
imagenetr,joint,2958739_1,14,0.9902080005901677,0.9854727945060751,0.631
imagenetr,joint,2956928_0,0,0.0,0.0,0.0
imagenetr,joint,2956928_0,1,0.11781232253364894,0.13043478260869565,0.003833333333333333
imagenetr,joint,2956928_0,2,0.173006320345229,0.18840579710144928,0.0115
imagenetr,joint,2956928_0,3,0.23814210891723633,0.20833333333333334,0.02
imagenetr,joint,2956928_0,4,0.3012119215361926,0.23129251700680273,0.0245
imagenetr,joint,2956928_0,5,0.3659244485803553,0.35135135135135137,0.024666666666666667
imagenetr,joint,2956928_0,6,0.43310388142630557,0.4563758389261745,0.024833333333333332
imagenetr,joint,2956928_0,7,0.5016909395710806,0.47191011235955055,0.029666666666666668
imagenetr,joint,2956928_0,8,0.5669985494978441,0.5519125683060109,0.0305
imagenetr,joint,2956928_0,9,0.6340342807230976,0.632768361581921,0.0295
imagenetr,joint,2956928_0,10,0.6999253735099871,0.6597938144329897,0.03233333333333333
imagenetr,joint,2956928_0,11,0.7669509559549311,0.7311827956989247,0.031
imagenetr,joint,2956928_0,12,0.8358322917551234,0.822463768115942,0.046
imagenetr,joint,2956928_0,13,0.9037715148925781,0.8675,0.06666666666666667
imagenetr,joint,2956928_0,14,0.98976875,0.9866666666666667,0.625
imagenetr,ball,2917186_4,0,0.0,0.0,0.0
imagenetr,ball,2917186_4,1,0.1104308289366883,0.06493506493506493,0.012833333333333334
imagenetr,ball,2917186_4,2,0.16914467624181223,0.15283842794759825,0.03816666666666667
imagenetr,ball,2917186_4,3,0.23421253551136365,0.20363636363636364,0.04583333333333333
imagenetr,ball,2917186_4,4,0.300244140625,0.33559322033898303,0.049166666666666664
imagenetr,ball,2917186_4,5,0.3658715450402462,0.3484848484848485,0.044
imagenetr,ball,2917186_4,6,0.43341893325617287,0.4403292181069959,0.0405
imagenetr,ball,2917186_4,7,0.50006881183639,0.4749034749034749,0.043166666666666666
imagenetr,ball,2917186_4,8,0.5660249892979452,0.5205479452054794,0.0365
imagenetr,ball,2917186_4,9,0.6323701098449248,0.6541353383458647,0.044333333333333336
imagenetr,ball,2917186_4,10,0.699253878147482,0.762589928057554,0.04633333333333333
imagenetr,ball,2917186_4,11,0.7665839350180506,0.7725631768953068,0.04616666666666667
imagenetr,ball,2917186_4,12,0.8339097142584098,0.8715596330275229,0.0545
imagenetr,ball,2917186_4,13,0.9029128725165563,0.9006622516556292,0.0755
imagenetr,ball,2917186_4,14,0.9848482749704491,0.983451536643026,0.423
imagenetr,ball,2938627_2,0,0.0645751953125,0.0,0.00016666666666666666
imagenetr,ball,2938627_2,1,0.112823486328125,0.140625,0.010666666666666666
imagenetr,ball,2938627_2,2,0.16729502576462765,0.13617021276595745,0.03916666666666667
imagenetr,ball,2938627_2,3,0.23597728587962963,0.22592592592592592,0.045
imagenetr,ball,2938627_2,4,0.29962879090797245,0.2755905511811024,0.042333333333333334
imagenetr,ball,2938627_2,5,0.36636375144675926,0.35555555555555557,0.045
imagenetr,ball,2938627_2,6,0.433001638829023,0.47509578544061304,0.0435
imagenetr,ball,2938627_2,7,0.49985850941051135,0.5189393939393939,0.044
imagenetr,ball,2938627_2,8,0.5652600144787645,0.6718146718146718,0.043166666666666666
imagenetr,ball,2938627_2,9,0.633263671875,0.672,0.041666666666666664
imagenetr,ball,2938627_2,10,0.7007776662844036,0.6972477064220184,0.036333333333333336
imagenetr,ball,2938627_2,11,0.7685861361228814,0.7796610169491526,0.049166666666666664
imagenetr,ball,2938627_2,12,0.8350645123106061,0.8393939393939394,0.055
imagenetr,ball,2938627_2,13,0.9021723870243129,0.9133192389006343,0.07883333333333334
imagenetr,ball,2938627_2,14,0.9854870051472027,0.9839593114241002,0.426
imagenetr,ball,2935822_0,0,0.0,0.0,0.0
imagenetr,ball,2935822_0,1,0.11642499037191902,0.09859154929577464,0.011833333333333333
imagenetr,ball,2935822_0,2,0.16926093574042791,0.15315315315315314,0.037
imagenetr,ball,2935822_0,3,0.23353177584134616,0.2230769230769231,0.043333333333333335
imagenetr,ball,2935822_0,4,0.2985017384197695,0.35815602836879434,0.047
imagenetr,ball,2935822_0,5,0.3667722759824811,0.3371212121212121,0.044
imagenetr,ball,2935822_0,6,0.4348718979779412,0.4007352941176471,0.04533333333333334
imagenetr,ball,2935822_0,7,0.4993734920726103,0.5073529411764706,0.04533333333333334
imagenetr,ball,2935822_0,8,0.5664612676056338,0.5821596244131455,0.0355
imagenetr,ball,2935822_0,9,0.6315908614703065,0.6704980842911877,0.0435
imagenetr,ball,2935822_0,10,0.7002418154761905,0.7142857142857143,0.0385
imagenetr,ball,2935822_0,11,0.7654551630434783,0.7717391304347826,0.046
imagenetr,ball,2935822_0,12,0.8362487608572508,0.8338368580060423,0.05516666666666667
imagenetr,ball,2935822_0,13,0.9022277327608471,0.9028925619834711,0.08066666666666666
imagenetr,ball,2935822_0,14,0.9854179123145256,0.9855525185474424,0.42683333333333334
imagenetr,ball,2943184_3,0,0.0,0.0,0.0
imagenetr,ball,2943184_3,1,0.11594220061800373,0.14925373134328357,0.011166666666666667
imagenetr,ball,2943184_3,2,0.16848540724369518,0.15350877192982457,0.038
imagenetr,ball,2943184_3,3,0.2335616656190134,0.23371647509578544,0.0435
imagenetr,ball,2943184_3,4,0.29959095266712454,0.29304029304029305,0.0455
imagenetr,ball,2943184_3,5,0.3664982722355769,0.38461538461538464,0.043333333333333335
imagenetr,ball,2943184_3,6,0.4342810589334239,0.4492753623188406,0.046
imagenetr,ball,2943184_3,7,0.5004363709509967,0.4883720930232558,0.050166666666666665
imagenetr,ball,2943184_3,8,0.5656678246670082,0.5122950819672131,0.04066666666666666
imagenetr,ball,2943184_3,9,0.6336592940596847,0.6081081081081081,0.037
imagenetr,ball,2943184_3,10,0.6991729736328125,0.64453125,0.042666666666666665
imagenetr,ball,2943184_3,11,0.7677179001669847,0.7748091603053435,0.043666666666666666
imagenetr,ball,2943184_3,12,0.834842781978863,0.8513119533527697,0.057166666666666664
imagenetr,ball,2943184_3,13,0.9029516305035425,0.8744939271255061,0.08233333333333333
imagenetr,ball,2943184_3,14,0.9853053185933147,0.9860724233983287,0.41883333333333334
imagenetr,ball,2937713_1,0,0.0,0.0,0.0
imagenetr,ball,2937713_1,1,0.1107323489972015,0.13432835820895522,0.011166666666666667
imagenetr,ball,2937713_1,2,0.17044052781100477,0.15789473684210525,0.034833333333333334
imagenetr,ball,2937713_1,3,0.23287116801330798,0.2623574144486692,0.043833333333333335
imagenetr,ball,2937713_1,4,0.29976528234649125,0.2771929824561403,0.0475
imagenetr,ball,2937713_1,5,0.3670239091730442,0.41156462585034015,0.049
imagenetr,ball,2937713_1,6,0.43267321977459017,0.47540983606557374,0.04066666666666666
imagenetr,ball,2937713_1,7,0.49866485595703125,0.53125,0.048
imagenetr,ball,2937713_1,8,0.5663742006515444,0.5405405405405406,0.043166666666666666
imagenetr,ball,2937713_1,9,0.6325144327309237,0.6305220883534136,0.0415
imagenetr,ball,2937713_1,10,0.6990376790364583,0.7625,0.04
imagenetr,ball,2937713_1,11,0.769793581495098,0.792156862745098,0.0425
imagenetr,ball,2937713_1,12,0.8339812449919872,0.8493589743589743,0.052
imagenetr,ball,2937713_1,13,0.903519120525727,0.854586129753915,0.0745
imagenetr,ball,2937713_1,14,0.9854645765914799,0.9829984544049459,0.43133333333333335
imagenetr,gdumb,2954861_0,0,0.060221808297293525,0.0,0.0011666666666666668
imagenetr,gdumb,2954861_0,1,0.11006249700273786,0.09375,0.037333333333333336
imagenetr,gdumb,2954861_0,2,0.16779014547035176,0.1455026455026455,0.063
imagenetr,gdumb,2954861_0,3,0.23239433820857558,0.2534883720930233,0.07166666666666667
imagenetr,gdumb,2954861_0,4,0.29978003868689906,0.3173076923076923,0.06933333333333333
imagenetr,gdumb,2954861_0,5,0.36637300496530145,0.4032697547683924,0.06116666666666667
imagenetr,gdumb,2954861_0,6,0.4321753741030967,0.459214501510574,0.05516666666666667
imagenetr,gdumb,2954861_0,7,0.5001533726283482,0.5628571428571428,0.058333333333333334
imagenetr,gdumb,2954861_0,8,0.5676010899573752,0.6226415094339622,0.053
imagenetr,gdumb,2954861_0,9,0.6348828223443801,0.6645161290322581,0.051666666666666666
imagenetr,gdumb,2954861_0,10,0.6988213721742021,0.7598784194528876,0.05483333333333333
imagenetr,gdumb,2954861_0,11,0.7662948050150057,0.8201219512195121,0.05466666666666667
imagenetr,gdumb,2954861_0,12,0.83483170971428,0.8943298969072165,0.06466666666666666
imagenetr,gdumb,2954861_0,13,0.9036442472943268,0.956989247311828,0.093
imagenetr,gdumb,2954861_0,14,0.9750290037519748,0.9802527646129542,0.211
imagenetr,gdumb,2955435_1,0,0.0,0.0,0.0
imagenetr,gdumb,2955435_1,1,0.10970390319824219,0.13,0.03333333333333333
imagenetr,gdumb,2955435_1,2,0.16734730440027573,0.17411764705882352,0.07083333333333333
imagenetr,gdumb,2955435_1,3,0.23287858004775344,0.23684210526315788,0.06966666666666667
imagenetr,gdumb,2955435_1,4,0.29886933076216876,0.30414746543778803,0.07233333333333333
imagenetr,gdumb,2955435_1,5,0.36740611754741864,0.3788659793814433,0.06466666666666666
imagenetr,gdumb,2955435_1,6,0.43324205671037946,0.5171428571428571,0.058333333333333334
imagenetr,gdumb,2955435_1,7,0.4998779296875,0.5451895043731778,0.057166666666666664
imagenetr,gdumb,2955435_1,8,0.5653528590111216,0.6050955414012739,0.052333333333333336
imagenetr,gdumb,2955435_1,9,0.6337680816650391,0.668918918918919,0.04933333333333333
imagenetr,gdumb,2955435_1,10,0.6988347929473208,0.7304075235109718,0.05316666666666667
imagenetr,gdumb,2955435_1,11,0.7656590010958852,0.7845659163987139,0.051833333333333335
imagenetr,gdumb,2955435_1,12,0.8349558385530315,0.885286783042394,0.06683333333333333
imagenetr,gdumb,2955435_1,13,0.9022311366556262,0.9258555133079848,0.08766666666666667
imagenetr,gdumb,2955435_1,14,0.9744955384497549,0.984313725490196,0.2125
imagenetr,gdumb,2955813_2,0,0.0604558934768041,0.0,0.001
imagenetr,gdumb,2955813_2,1,0.10836677551269532,0.09090909090909091,0.03666666666666667
imagenetr,gdumb,2955813_2,2,0.16810511119330107,0.1791044776119403,0.067
imagenetr,gdumb,2955813_2,3,0.23459993295334092,0.22613065326633167,0.06633333333333333
imagenetr,gdumb,2955813_2,4,0.2977506583077567,0.28,0.058333333333333334
imagenetr,gdumb,2955813_2,5,0.36536154528512466,0.41509433962264153,0.06183333333333333
imagenetr,gdumb,2955813_2,6,0.4322442719430635,0.4393939393939394,0.055
imagenetr,gdumb,2955813_2,7,0.49891845141451785,0.5061349693251533,0.05433333333333333
imagenetr,gdumb,2955813_2,8,0.5653225708007813,0.5942857142857143,0.058333333333333334
imagenetr,gdumb,2955813_2,9,0.6339026750837053,0.6885714285714286,0.058333333333333334
imagenetr,gdumb,2955813_2,10,0.6995625215418199,0.7676470588235295,0.056666666666666664
imagenetr,gdumb,2955813_2,11,0.7694258175507926,0.8454810495626822,0.057166666666666664
imagenetr,gdumb,2955813_2,12,0.8359296316123871,0.9108433734939759,0.06916666666666667
imagenetr,gdumb,2955813_2,13,0.9011476702638481,0.9151624548736462,0.09233333333333334
imagenetr,gdumb,2955813_2,14,0.9728774472891566,0.980722891566265,0.2075
imagenetr,gdumb,2956169_3,0,0.060006946325302124,0.0,0.0013333333333333333
imagenetr,gdumb,2956169_3,1,0.11161015045021383,0.10426540284360189,0.035166666666666666
imagenetr,gdumb,2956169_3,2,0.16814619429568026,0.17553191489361702,0.06266666666666666
imagenetr,gdumb,2956169_3,3,0.23282310502389506,0.22125813449023862,0.07683333333333334
imagenetr,gdumb,2956169_3,4,0.29890353045886076,0.31139240506329113,0.06583333333333333
imagenetr,gdumb,2956169_3,5,0.3667008994282156,0.4057971014492754,0.0575
imagenetr,gdumb,2956169_3,6,0.43263361009500795,0.4745762711864407,0.059
imagenetr,gdumb,2956169_3,7,0.4996625966039197,0.5517241379310345,0.058
imagenetr,gdumb,2956169_3,8,0.5662578316622002,0.6075581395348837,0.05733333333333333
imagenetr,gdumb,2956169_3,9,0.6330168013139205,0.6509090909090909,0.04583333333333333
imagenetr,gdumb,2956169_3,10,0.699898701329385,0.7967741935483871,0.051666666666666666
imagenetr,gdumb,2956169_3,11,0.7664954509210149,0.8195718654434251,0.0545
imagenetr,gdumb,2956169_3,12,0.8339816729227701,0.8958333333333334,0.064
imagenetr,gdumb,2956169_3,13,0.9028454437798876,0.9288256227758007,0.09366666666666666
imagenetr,gdumb,2956169_3,14,0.9732018103966347,0.9861538461538462,0.21666666666666667
imagenetr,gdumb,2917188_4,0,0.05456670125325521,0.0,0.0005
imagenetr,gdumb,2917188_4,1,0.10966631161269322,0.06451612903225806,0.031
imagenetr,gdumb,2917188_4,2,0.16674149676067074,0.15365853658536585,0.06833333333333333
imagenetr,gdumb,2917188_4,3,0.23284824867419598,0.21973094170403587,0.07433333333333333
imagenetr,gdumb,2917188_4,4,0.29988851327725385,0.30179028132992325,0.06516666666666666
imagenetr,gdumb,2917188_4,5,0.3653598698702725,0.3664772727272727,0.058666666666666666
imagenetr,gdumb,2917188_4,6,0.43320068700353526,0.48044692737430167,0.059666666666666666
imagenetr,gdumb,2917188_4,7,0.4987380937471857,0.5677233429394812,0.057833333333333334
imagenetr,gdumb,2917188_4,8,0.566654219826818,0.6577946768060836,0.043833333333333335
imagenetr,gdumb,2917188_4,9,0.6336651970358456,0.696078431372549,0.051
imagenetr,gdumb,2917188_4,10,0.6997446448607285,0.7598784194528876,0.05483333333333333
imagenetr,gdumb,2917188_4,11,0.7665482056446564,0.7980769230769231,0.052
imagenetr,gdumb,2917188_4,12,0.8344362878072236,0.8932461873638344,0.0765
imagenetr,gdumb,2917188_4,13,0.9031888349340597,0.9431192660550459,0.09083333333333334
imagenetr,gdumb,2917188_4,14,0.9744314147996423,0.9868522815158546,0.2155
imagenetr,der,2956737_1,0,0.05962821510103014,0.0,0.0015
imagenetr,der,2956737_1,1,0.10650428057891395,0.16748768472906403,0.03383333333333333
imagenetr,der,2956737_1,2,0.16949140503751708,0.20875420875420875,0.0495
imagenetr,der,2956737_1,3,0.23300176018836513,0.3624161073825503,0.049666666666666665
imagenetr,der,2956737_1,4,0.30110755551703355,0.37174721189591076,0.044833333333333336
imagenetr,der,2956737_1,5,0.3660968477257126,0.4225941422594142,0.03983333333333333
imagenetr,der,2956737_1,6,0.4338473151711857,0.5058823529411764,0.0425
imagenetr,der,2956737_1,7,0.49867679990571123,0.5655172413793104,0.04833333333333333
imagenetr,der,2956737_1,8,0.5661313649003834,0.6505576208178439,0.044833333333333336
imagenetr,der,2956737_1,9,0.6331389489835196,0.7299270072992701,0.04566666666666667
imagenetr,der,2956737_1,10,0.7010381555044523,0.8136200716845878,0.0465
imagenetr,der,2956737_1,11,0.7679373646696536,0.8466453674121406,0.05216666666666667
imagenetr,der,2956737_1,12,0.8344382031470942,0.9004524886877828,0.07366666666666667
imagenetr,der,2956737_1,13,0.9031869099272191,0.9413680781758957,0.10233333333333333
imagenetr,der,2956737_1,14,0.978938267621216,0.9810159055926116,0.3248333333333333
imagenetr,der,2917189_4,0,0.05646726259818444,0.038461538461538464,0.004333333333333333
imagenetr,der,2917189_4,1,0.10493467464003452,0.15348837209302327,0.035833333333333335
imagenetr,der,2917189_4,2,0.16838407163266783,0.18888888888888888,0.045
imagenetr,der,2917189_4,3,0.2353276057041429,0.34527687296416937,0.051166666666666666
imagenetr,der,2917189_4,4,0.2993411724384014,0.41923076923076924,0.043333333333333335
imagenetr,der,2917189_4,5,0.3683255816262866,0.4444444444444444,0.042
imagenetr,der,2917189_4,6,0.4351308469419126,0.5259259259259259,0.045
imagenetr,der,2917189_4,7,0.5001023610432943,0.5873015873015873,0.042
imagenetr,der,2917189_4,8,0.5664390676161822,0.6764705882352942,0.04533333333333334
imagenetr,der,2917189_4,9,0.6366965341385297,0.735632183908046,0.0435
imagenetr,der,2917189_4,10,0.6989294869559152,0.8,0.04666666666666667
imagenetr,der,2917189_4,11,0.767869691591005,0.8716216216216216,0.04933333333333333
imagenetr,der,2917189_4,12,0.8347918656620666,0.8978102189781022,0.0685
imagenetr,der,2917189_4,13,0.9026295802483657,0.9350237717908082,0.10516666666666667
imagenetr,der,2917189_4,14,0.9779520966019342,0.9814722083124687,0.3328333333333333
imagenetr,der,2956762_3,0,0.05991812727668069,0.09090909090909091,0.0018333333333333333
imagenetr,der,2956762_3,1,0.10552359426487758,0.1452513966480447,0.029833333333333333
imagenetr,der,2956762_3,2,0.16765903863381212,0.1968503937007874,0.042333333333333334
imagenetr,der,2956762_3,3,0.23261171679034282,0.2976588628762542,0.049833333333333334
imagenetr,der,2956762_3,4,0.299841240660785,0.4178082191780822,0.048666666666666664
imagenetr,der,2956762_3,5,0.3672813035519187,0.5019157088122606,0.0435
imagenetr,der,2956762_3,6,0.4319596749764902,0.5407407407407407,0.045
imagenetr,der,2956762_3,7,0.5011666037819602,0.5286195286195287,0.0495
imagenetr,der,2956762_3,8,0.5679692433292705,0.6278195488721805,0.044333333333333336
imagenetr,der,2956762_3,9,0.63398511823253,0.7232472324723247,0.04516666666666667
imagenetr,der,2956762_3,10,0.7020878726488924,0.8356164383561644,0.048666666666666664
imagenetr,der,2956762_3,11,0.7684855627635169,0.8317460317460318,0.0525
imagenetr,der,2956762_3,12,0.8359797098550452,0.891566265060241,0.06916666666666667
imagenetr,der,2956762_3,13,0.9028576496851484,0.931438127090301,0.09966666666666667
imagenetr,der,2956762_3,14,0.9788351656210543,0.9833333333333333,0.33
imagenetr,der,2956761_2,0,0.05793990194797516,0.125,0.0026666666666666666
imagenetr,der,2956761_2,1,0.10551277632565842,0.1958762886597938,0.03233333333333333
imagenetr,der,2956761_2,2,0.16784010071685349,0.31521739130434784,0.046
imagenetr,der,2956761_2,3,0.23049546685410943,0.3076923076923077,0.0455
imagenetr,der,2956761_2,4,0.2979399966497491,0.34306569343065696,0.04566666666666667
imagenetr,der,2956761_2,5,0.3672045455989341,0.44609665427509293,0.044833333333333336
imagenetr,der,2956761_2,6,0.4343121715427674,0.5395189003436426,0.0485
imagenetr,der,2956761_2,7,0.5001382890916029,0.6026490066225165,0.050333333333333334
imagenetr,der,2956761_2,8,0.5669515659746606,0.700374531835206,0.0445
imagenetr,der,2956761_2,9,0.6332819554712865,0.683982683982684,0.0385
imagenetr,der,2956761_2,10,0.6986710043514476,0.7830882352941176,0.04533333333333334
imagenetr,der,2956761_2,11,0.766400471750098,0.8401253918495298,0.05316666666666667
imagenetr,der,2956761_2,12,0.8360123240619625,0.8922018348623854,0.07266666666666667
imagenetr,der,2956761_2,13,0.9045103574128744,0.9508448540706606,0.1085
imagenetr,der,2956761_2,14,0.9786274436843896,0.9771902540176257,0.3215
imagenetr,der,2956611_0,0,0.05343320220708847,0.0,0.0013333333333333333
imagenetr,der,2956611_0,1,0.10688725338187269,0.16666666666666666,0.031
imagenetr,der,2956611_0,2,0.16650544625741465,0.2814814814814815,0.045
imagenetr,der,2956611_0,3,0.23079821089623678,0.2676056338028169,0.04733333333333333
imagenetr,der,2956611_0,4,0.29883680156632964,0.40784313725490196,0.0425
imagenetr,der,2956611_0,5,0.366828756129488,0.43617021276595747,0.047
imagenetr,der,2956611_0,6,0.4317759328813695,0.48134328358208955,0.04466666666666667
imagenetr,der,2956611_0,7,0.5023112674411252,0.5935251798561151,0.04633333333333333
imagenetr,der,2956611_0,8,0.5665585542700105,0.6654275092936803,0.044833333333333336
imagenetr,der,2956611_0,9,0.6337778508449541,0.7634408602150538,0.0465
imagenetr,der,2956611_0,10,0.7014301766594537,0.7338129496402878,0.04633333333333333
imagenetr,der,2956611_0,11,0.7679957700579354,0.797752808988764,0.059333333333333335
imagenetr,der,2956611_0,12,0.8358027577693105,0.8673218673218673,0.06783333333333333
imagenetr,der,2956611_0,13,0.9024277232051675,0.9428104575163399,0.102
imagenetr,der,2956611_0,14,0.9784317016601562,0.978150406504065,0.328
imagenetr,replay,2917187_4,0,0.0,0.0,0.0
imagenetr,replay,2917187_4,1,0.1217374324798584,0.04,0.004166666666666667
imagenetr,replay,2917187_4,2,0.17229078597381337,0.14285714285714285,0.019833333333333335
imagenetr,replay,2917187_4,3,0.23353933289993642,0.16744186046511628,0.035833333333333335
imagenetr,replay,2917187_4,4,0.30122867931019176,0.15454545454545454,0.03666666666666667
imagenetr,replay,2917187_4,5,0.36822532539937036,0.22761194029850745,0.04466666666666667
imagenetr,replay,2917187_4,6,0.433716140630591,0.3320610687022901,0.043666666666666666
imagenetr,replay,2917187_4,7,0.5009915985330178,0.3357664233576642,0.04566666666666667
imagenetr,replay,2917187_4,8,0.56731793396455,0.4398496240601504,0.044333333333333336
