dataset,method,run_id,bin,bin_probability,bin_frequency,bin_weight
cifar100,sdlora,3,4,0.3003495029896997,0.2748603351955307,0.0895
cifar100,sdlora,3,5,0.36541031321607664,0.3283740701381509,0.0941
cifar100,sdlora,3,6,0.4325588256697063,0.3924914675767918,0.0879
cifar100,sdlora,3,7,0.5004267632206784,0.4525316455696203,0.0948
cifar100,sdlora,3,8,0.5661899581154943,0.49049429657794674,0.0789
cifar100,sdlora,3,9,0.6315996767869636,0.5895522388059702,0.067
cifar100,sdlora,3,10,0.6998160710410466,0.6238095238095238,0.063
cifar100,sdlora,3,11,0.7662113997283778,0.6901893287435457,0.0581
cifar100,sdlora,3,12,0.8330190585971291,0.78719723183391,0.0578
cifar100,sdlora,3,13,0.9007930467108719,0.8453781512605042,0.0595
cifar100,sdlora,3,14,0.9722174981766158,0.9326750448833034,0.1114
cifar100,sdlora,4,0,0.06352872401475906,0.0,0.0001
cifar100,sdlora,4,1,0.11401807914659814,0.07766990291262135,0.0103
cifar100,sdlora,4,2,0.17124495281170365,0.20815450643776823,0.0466
cifar100,sdlora,4,3,0.23433484119974124,0.24331210191082803,0.0785
cifar100,sdlora,4,4,0.2999059666924298,0.27700534759358286,0.0935
cifar100,sdlora,4,5,0.36677653203887783,0.3175745118191161,0.0973
cifar100,sdlora,4,6,0.43321226409232505,0.40402969247083775,0.0943
cifar100,sdlora,4,7,0.4988280888845229,0.4556213017751479,0.0845
cifar100,sdlora,4,8,0.5663323340477882,0.4766233766233766,0.077
cifar100,sdlora,4,9,0.6335804171678496,0.5396341463414634,0.0656
cifar100,sdlora,4,10,0.7001023497125103,0.5924092409240924,0.0606
cifar100,sdlora,4,11,0.7661117104923024,0.6746323529411765,0.0544
cifar100,sdlora,4,12,0.8347617241021553,0.7436762225969646,0.0593
cifar100,sdlora,4,13,0.9019993042547895,0.7830045523520486,0.0659
cifar100,sdlora,4,14,0.9731895045230263,0.9018733273862622,0.1121
cifar100,tball,2,0,0.0,0.0,0.0
cifar100,tball,2,1,0.11374918619791667,0.14492753623188406,0.0138
cifar100,tball,2,2,0.17035067994842829,0.1787819253438114,0.0509
cifar100,tball,2,3,0.23326437090180943,0.21115537848605578,0.0753
cifar100,tball,2,4,0.3007983639101862,0.31653888280394304,0.0913
cifar100,tball,2,5,0.3675379555099607,0.34118967452300786,0.0891
cifar100,tball,2,6,0.43368951944891687,0.4426229508196721,0.0854
cifar100,tball,2,7,0.4992209041819853,0.45955882352941174,0.0816
cifar100,tball,2,8,0.5649879708195364,0.5178807947019868,0.0755
cifar100,tball,2,9,0.6328697675540124,0.5864197530864198,0.0648
cifar100,tball,2,10,0.700112148239882,0.6323777403035413,0.0593
cifar100,tball,2,11,0.7659484070616883,0.7175324675324676,0.0616
cifar100,tball,2,12,0.8329056140988372,0.7524916943521595,0.0602
cifar100,tball,2,13,0.9018896940712616,0.8738317757009346,0.0642
cifar100,tball,2,14,0.9734117402805118,0.9433070866141732,0.127
cifar100,tball,1,0,0.0,0.0,0.0
cifar100,tball,1,1,0.11398182744565218,0.09420289855072464,0.0138
cifar100,tball,1,2,0.17157613820043102,0.1781609195402299,0.0522
cifar100,tball,1,3,0.23440676769578314,0.24819277108433735,0.083
cifar100,tball,1,4,0.3005576206060385,0.3080513418903151,0.0857
cifar100,tball,1,5,0.36763709995694605,0.34902411021814006,0.0871
cifar100,tball,1,6,0.4337972005208333,0.40617283950617283,0.081
cifar100,tball,1,7,0.4996467941321126,0.4576271186440678,0.0826
cifar100,tball,1,8,0.5676378257844129,0.5222672064777328,0.0741
cifar100,tball,1,9,0.6341409698535313,0.5280898876404494,0.0623
cifar100,tball,1,10,0.6996553129867601,0.6137071651090342,0.0642
cifar100,tball,1,11,0.7661481584821429,0.6836734693877551,0.0588
cifar100,tball,1,12,0.8350576268564357,0.7821782178217822,0.0606
cifar100,tball,1,13,0.9003782285789845,0.8152327221438646,0.0709
cifar100,tball,1,14,0.9727505905163703,0.9409862570735651,0.1237
cifar100,tball,0,0,0.06488037109375,0.5,0.0002
cifar100,tball,0,1,0.11648832862056903,0.13432835820895522,0.0134
cifar100,tball,0,2,0.1713783153589221,0.1431159420289855,0.0552
cifar100,tball,0,3,0.23515844345092773,0.20182291666666666,0.0768
cifar100,tball,0,4,0.30111598189542005,0.27537922987164526,0.0857
cifar100,tball,0,5,0.3667974028716216,0.34594594594594597,0.0925
cifar100,tball,0,6,0.4325367207429847,0.39591836734693875,0.098
cifar100,tball,0,7,0.4996995670780255,0.467515923566879,0.0785
cifar100,tball,0,8,0.5651770815273925,0.5353675450762829,0.0721
cifar100,tball,0,9,0.633275043533509,0.5436746987951807,0.0664
cifar100,tball,0,10,0.6994249658677184,0.6699029126213593,0.0618
cifar100,tball,0,11,0.7660308013091216,0.7094594594594594,0.0592
cifar100,tball,0,12,0.833344841645623,0.8198653198653199,0.0594
cifar100,tball,0,13,0.8996879056936202,0.887240356083086,0.0674
cifar100,tball,0,14,0.9722110270612875,0.9585537918871252,0.1134
cifar100,tball,3,0,0.0,0.0,0.0
cifar100,tball,3,1,0.11550268390834731,0.12080536912751678,0.0149
cifar100,tball,3,2,0.17066483708270583,0.20481927710843373,0.0498
cifar100,tball,3,3,0.2342844944374234,0.24632352941176472,0.0816
