dataset,method,run_id,task,accuracy_all,accuracy_seen,ace_all,ace_seen,brier_all,ece_all,ece_seen,sce_all,sce_seen
cifar100,ewc,0,0,0.0939,0.939,0.0178801005369355,1.0411158329332908e-05,1.411180544236142,0.6022001753926277,0.030435212731361395,0.01652355215454101,0.0005309850215911866
cifar100,ewc,0,1,0.1353,0.67649996,0.015935140904738104,6.826883084377208e-05,1.1748813245368614,0.4064055082559585,0.028875632524490352,0.013399182678222656,0.0006797357940673829
cifar100,ewc,0,2,0.172,0.5733333,0.013948461813355332,8.057721749559299e-05,1.0632520508913306,0.3009327577590943,0.02157828984657921,0.010959592773437499,0.00043200215657552063
cifar100,ewc,0,3,0.1968,0.49199998,0.011956660109380261,0.00029562091676314654,1.0130366187837172,0.24823758831024167,0.0434494936466217,0.008207697479248044,0.0008448857879638672
cifar100,ewc,0,4,0.20619997,0.4124,0.009955659116401335,0.00011404670702596062,0.995540087800799,0.24064261351749303,0.08604999790191649,0.006815842407226564,0.0016336720275878906
cifar100,ewc,0,5,0.23990002,0.39983335,0.007998305552193895,0.000483661822321204,0.939806815115907,0.1728823374226689,0.05006391185522079,0.005404252410888672,0.0010170680236816407
cifar100,ewc,0,6,0.2543,0.36328572,0.005985624820806087,0.00014365279016883187,0.9090481043311814,0.12055693757534026,0.04115021044015884,0.0035295814971923827,0.0006842286464146206
cifar100,ewc,0,7,0.25599998,0.32,0.0039990349438525745,0.00018815111642470593,0.9011036616517943,0.11541266005039215,0.07065644666552545,0.002712414291381836,0.0013015402412414549
cifar100,ewc,0,8,0.257,0.28555554,0.0020837439955994487,0.00035084455185466375,0.8857230880645831,0.09350145468711853,0.07018501577112408,0.001865795776367187,0.0012838767157660586
cifar100,ewc,0,9,0.27109998,0.27109998,0.0012987607471942907,0.0012987607471942907,0.8954259950676998,0.10959435937404632,0.10959435937404632,0.002322512786865235,0.002322512786865235
cifar100,ewc,3,0,0.094,0.94,0.01788189347920753,9.777491025506006e-06,1.4095062865742032,0.6021752998590469,0.022453952312469494,0.016472354370117185,0.00046143077373504655
cifar100,ewc,3,1,0.1427,0.7135,0.015919494793216932,3.613589881641016e-05,1.1660074436580996,0.39381047389507295,0.03697773039340974,0.013316693328857423,0.0006825609588623046
cifar100,ewc,3,2,0.181,0.6033333,0.013929127874018624,0.0003039228028127883,1.0500176641326433,0.2869401745796204,0.026000150124231975,0.010438967559814454,0.000652709248860677
cifar100,ewc,3,3,0.1877,0.46925002,0.011963247373642403,0.00018622796454990812,1.0264137636878745,0.26466271381378176,0.057697034120559675,0.008551171447753907,0.0011763779830932617
